GeneSymbol	Gene ID (Biomart)	log2FC	Significance
AC024619.2	0	0.032100154598750485	0
AC024619.1	0	0.0	0
AC024619.4	0	0.0039583954152897505	0
MYO18A	399687	0.01618742915269955	0
TIAF1	0	-0.0856014946167507	0
TWF1P1	0	0.04492778510871975	0
CRYBA1	1411	0.1649103406155401	0
NUFIP2	57532	0.007194812592699051	0
RPL35AP35	0	0.031023270439080264	0
AC068025.2	0	0.08630535921284999	0
AC068025.1	0	0.037896806090710555	0
TAOK1	57551	0.011836745202499444	0
ABHD15	0	-0.1488320925308697	0
ABHD15-AS1	0	0.017784974352450078	0
TP53I13	90313	0.00832126122929111	0
AC104564.3	0	0.006912848570689967	0
GIT1	28964	-0.1088379701730986	1
ANKRD13B	124930	-0.023203328771000287	0
AC104564.4	0	-0.02097229103657039	0
CORO6	84940	0.1018805479461502	0
AC104564.2	0	0.014140324339000365	0
SSH2	85464	-0.06928910822870016	0
AC104564.1	0	0.027506974700640008	0
RNU6-920P	0	-0.00562225540036998	0
AC104564.5	0	-0.004874048958860122	0
RPL21P123	0	0.06326672983898973	0
AC023389.1	0	0.028319525056599737	0
AC023389.2	0	-0.030345192536089804	0
RF00156	0	0.0	0
EFCAB5	374786	-0.07607692795614973	0
AC104982.2	0	0.027506974700640008	0
AC104996.2	0	-0.1239366985844601	0
AC104984.2	0	0.0	0
NSRP1	84081	-0.1460946173442288	0
AC104984.6	0	0.0	0
SLC6A4	6532	-0.04519240779201983	0
AC104984.1	0	0.07316355494927063	0
RF00154	0	-0.02532640478939996	0
BLMH	0	-0.022793234720600353	0
RNU6-1267P	0	-0.026838900774960095	0
TMIGD1	388364	0.0	0
CPD	1362	0.0068241959529000695	0
GOSR1	9527	-0.03804111425903933	0
ALOX12P1	0	0.1130162795244205	0
AC011840.5	0	0.00606267338395039	0
TBC1D29P	0	-0.0049858833400699964	0
KRT17P3	0	-0.030345192536089804	0
AC005562.1	0	-0.05901653492397951	0
SMURF2P1	0	0.04534121426782978	0
SH3GL1P2	0	-0.0038357167210403276	0
LRRC37BP1	0	-0.04844784027728988	0
RN7SL316P	0	0.04204136352526966	0
SUZ12P1	0	0.009172181299728521	0
AC127024.2	0	-0.023815022345869963	0
AC127024.8	0	0.08633743887366041	0
CRLF3	0	0.013703306395219883	0
AC127024.4	0	0.07094424717797043	0
AC127024.5	0	-0.012131986928219263	0
AC127024.6	0	0.0013754509569201545	0
AC127024.1	0	-0.001829359029179578	0
ATAD5	79915	-0.006636570669249053	0
AC130324.2	0	0.035322739305219564	0
RNU6-298P	0	0.059750434100550365	0
AC130324.1	0	-0.021144525471530784	0
TEFM	79736	-0.08018349522432988	0
AC130324.3	0	0.11166305290516032	0
ADAP2	55803	0.09104330547939021	0
AC138207.1	0	-0.03142920978419017	0
RN7SL138P	0	-0.0034107628493700304	0
AC138207.9	0	-0.09300927205817011	0
RNF135	84282	-0.029277968698639967	0
AC138207.4	0	0.025973628989390818	0
DPRXP4	0	0.05799705332019034	0
AC138207.7	0	0.0	0
AC138207.3	0	0.10025918017293023	0
AC138207.8	107984974	0.06876811653791925	0
AC138207.6	0	-0.08672294474365927	0
AC138207.2	0	0.06205882330672008	0
MIR4733	100616266	-0.03991176386890949	0
NF1	4763	0.06885683847250057	0
AC079915.1	0	0.0983457134605299	0
OMG	101927057	0.040499715644269685	0
EVI2B	2124	0.0	0
EVI2A	2123	0.0	0
AK4P1	0	-0.06883971511491005	0
RAB11FIP4	84440	0.130556435292279	0
RN7SL45P	0	-0.06632776139246044	0
AC003101.3	0	0.03224345939991036	0
AC003101.2	0	0.029993741534750207	0
AC007923.1	0	-0.02668151066572033	0
COPRS	55352	-0.15340218873563138	1
UTP6	55813	-0.14219841201823868	1
AC004253.1	0	0.0	0
SUZ12	23512	0.06854850110229016	0
RNA5SP437	0	0.0	0
AC090616.3	0	0.06151334905862971	0
LRRC37B	114659	0.062095618619160575	0
SH3GL1P1	0	-0.062311356974509735	0
AC090616.6	0	0.041451527984880165	0
AC090616.2	0	0.15711848929931982	0
AC090616.1	0	0.03465179449066014	0
WDR45BP1	0	0.10248345668259962	0
AC116407.2	0	0.05188738030124007	0
AC116407.1	0	0.07018978139358989	0
RHOT1	55288	-0.0009354424477887591	0
AC116407.4	0	0.08318744900106001	0
UBL5P2	0	-0.05991035738811945	0
RHBDL3	162494	0.7485795973205391	1
AC026620.1	0	-0.03133112046613018	0
C17orf75	64149	-0.011894287572490114	0
AC005899.3	0	-0.03112469397138984	0
ZNF207	7756	0.025129229228900485	0
AC005899.6	0	0.08413078617116998	0
AC005899.7	0	0.1814100849629403	0
AC005899.5	0	-0.08394606354100986	0
AC005899.8	0	-0.061750873236760206	0
AC005899.1	0	0.08617992040899036	0
PSMD11	5717	-0.09533481334879923	1
CDK5R1	8851	-0.11864300913909887	1
MYO1D	4642	0.0346656830115597	0
AC079336.5	0	-0.055746157560029985	0
AC079336.7	0	0.033248145006210095	0
AC079336.2	0	-0.017352154526109942	0
AC079336.1	0	0.028895174949739477	0
AC079336.6	0	0.07175420953429956	0
AC079336.4	0	0.0032225847064699664	0
AC025211.1	0	-0.1294222150056097	0
RF00019	0	-0.03142920978419017	0
AC084809.1	0	0.07827271776461053	0
AC084809.2	0	0.07642555171945009	0
TMEM98	26022	-0.0077188508515000365	0
SPACA3	124912	-0.20506525284489996	0
ASIC2	40	0.007446586468200067	0
AC011824.2	0	0.0	0
AC011824.1	0	0.0	0
AC024614.1	0	0.0	0
AC024614.2	0	0.0	0
AC024614.4	0	0.0	0
AC024610.2	0	-0.025867261049989487	0
AC123769.1	0	0.0	0
TLK2P1	0	-0.022228236274189683	0
AC004147.3	0	0.04893023410027997	0
AC004147.2	0	0.15642942445059038	0
CCL2	6347	0.026891706383750602	0
CCL13	6357	-0.054131913849250424	0
C17orf102	0	0.09658388489273939	0
TMEM132E	124842	0.05333376360469	0
AC005552.1	0	-0.030419752770630026	0
AC022903.1	0	0.031023270439080264	0
CCT6B	10693	0.05258529589354932	0
ZNF830	0	-0.08595182859773942	0
LIG3	3980	-0.025003578208600885	0
RFFL	117584	0.11012953036821926	0
AC004223.4	0	-0.1689904185367901	0
AC004223.2	0	-0.0378815435695401	0
AC004223.1	0	0.08117369350019032	0
RAD51D	5892	0.010828363869251234	0
FNDC8	54752	-0.06637024042464024	0
NLE1	54475	-0.11785334330459918	0
UNC45B	146862	0.0	0
SLC35G3	146861	0.029993741534750207	0
AC022916.1	0	0.046544549388290335	0
SLFN5	162394	0.07746637988920924	0
SLFN11	91607	0.24164431989315105	1
AC060766.3	0	-0.10085110749365978	0
AC060766.6	0	-0.019671947877959894	0
AC060766.4	0	-0.01563208773124014	0
AC060766.7	0	0.12052833195027013	0
AC060766.5	0	-0.016494198978429964	0
AC060766.1	0	0.0371088205922101	0
SLFN12	55106	0.007061876584041116	0
SLFN13	146857	0.23692985711452064	1
AC015911.4	0	0.03468055144736937	0
SLFN12L	100506736	0.0	0
E2F3P1	0	0.027506974700640008	0
SLFN14	342618	-0.045059259523829276	0
AC015911.9	0	0.03465179449066014	0
AC015911.1	0	-0.029793801586059487	0
LINC02001	0	0.019077895444169712	0
SNORD7	692076	-0.07930729900061007	0
PEX12	5193	0.046282130638029884	0
AP2B1	163	-0.08302207822430141	1
TAF15	8148	-0.09156135153109979	0
RASL10B	91608	-0.019784504359989796	0
GAS2L2	246176	-0.041373626635950345	0
MMP28	79148	0.11816535841474973	0
AC006237.1	0	0.049815855946660825	0
C17orf50	0	0.03646213367591056	0
AC015849.2	0	0.0006709448145603147	0
AC015849.3	0	0.029993741534750207	0
AC015849.4	0	0.09727993881550034	0
AC015849.6	0	-0.043910209245719756	0
AC015849.1	0	0.09452450887454944	0
CCL5	6352	-0.030419752770630026	0
AC015849.5	0	0.04035876698840024	0
LRRC37A9P	0	-0.04757777849563993	0
RDM1	201299	0.32641611232137	1
AC244100.3	0	0.0	0
CCL23	6368	-0.03133112046613018	0
CCL18	6362	-0.04425352364227031	0
CCL3	6348	0.05128540806880988	0
CCL4	6351	0.055125798460110786	0
RN7SL301P	0	0.009460336602010067	0
AC243829.2	0	-0.0644590461244805	0
TBC1D3B	414059	0.1360765235196002	0
AC243829.1	0	0.1685329356423404	0
CCL3L1	0	0.14470419908065946	0
CCL4L2	9560	0.03569060718443051	0
TBC1D3I	102724862	-0.037795138140790385	0
AC233699.1	0	0.02633521714226994	0
TBC1D3F	0	0.062158769191300145	0
TBC1D3J	0	0.0	0
ZNHIT3	9326	0.016995705373888725	0
RNA5SP439	0	0.03224345939991036	0
MYO19	80179	0.05475311663034077	0
PIGW	284098	-0.13321698244348035	0
GGNBP2	79893	-0.08162277038269927	0
AC243732.1	0	0.01646485812882048	0
DHRS11	79154	-0.0026468817791300836	0
MRM1	79922	-0.08555583101441044	0
AC243830.2	0	-0.09363973650894053	0
AC243830.1	0	0.11450042711385056	0
LHX1-DT	102723471	0.27014880112885997	1
LHX1	3975	0.19915120154873023	1
AC243773.1	0	-0.005455637627199472	0
AATF	26574	-0.16599629127060034	1
AC243773.2	0	-0.0003514510013395977	0
AC244093.4	0	-0.0519418720055107	0
MIR2909	100422969	0.0	0
AC244093.3	0	-0.061774402320279975	0
AC244093.5	0	0.0	0
ACACA	31	-0.05408823359550041	0
AC244093.1	0	0.09297136451776034	0
HMGB1P24	0	0.07325262516300945	0
C17orf78	284099	-0.02445742453114974	0
AC243654.3	0	0.0	0
TADA2A	6871	-0.06229282327179142	0
AC243654.2	0	0.10642640833758055	0
DUSP14	11072	-0.1303961576212611	0
SYNRG	11276	0.028094439610999444	0
AC243585.2	0	-0.05567159732548976	0
DDX52	11056	-0.10446404313410085	0
MIR378J	102465136	-0.20197981888716932	0
AC243571.2	0	0.13927792740404055	0
AC243585.1	0	0.03049007861955033	0
HNF1B	6928	-0.03809518320807026	0
YWHAEP7	284100	0.0	0
TBC1D3L	101060376	0.0105618981041804	0
TBC1D3C	414060	-0.05857523876971982	0
AC233968.1	0	0.14115705092820008	0
AC244154.1	0	-0.09725727904785941	0
MRPL45	0	0.025771536887139845	0
GPR179	440435	-0.0022460156281995936	0
SOCS7	30837	-0.042866942792199936	0
ARHGAP23	57636	0.20077143848011048	1
AC244153.1	0	0.0	0
SRCIN1	80725	0.20753279094504862	1
EPOP	100170841	-0.01343222289100865	0
AC006449.6	0	-0.16472996311236976	0
AC006449.2	0	-0.11046262218251002	0
MLLT6	4302	-0.049353088294200376	0
AC006449.3	0	0.047110866403770046	0
AC006449.7	0	-0.04517522405047991	0
CISD3	284106	0.0024900779759500224	0
RNA5SP440	0	0.04893023410027997	0
PCGF2	7703	-0.008219534309100496	0
AC006449.5	0	0.07194875424231029	0
PSMB3	0	-0.06824275067289953	0
PIP4K2B	8396	-0.07807170346350034	1
CWC25	0	0.024055827719699607	0
C17orf98	388381	0.0129165919754195	0
RPL23	9349	0.02381963899880013	0
AC110749.1	0	-0.07666691154414007	0
LASP1	3927	0.034579620960100144	0
MIR6779	102465467	0.03465179449066014	0
AC006441.3	0	0.00291473467942005	0
LINC00672	0	0.1689657550058401	0
FBXO47	494188	0.018857298350189566	0
LRRC37A11P	342666	0.0	0
RDM1P5	100131347	0.07949224780908981	0
PLXDC1	57125	-0.012492436488770409	0
ARL5C	390790	0.03465179449066014	0
AC004408.2	0	0.06338303360506004	0
AC004408.1	0	0.0	0
CACNB1	782	0.021150705634770617	0
RPL19	6143	-0.026319537255099945	0
STAC2	342667	0.051460501695610006	0
FBXL20	84961	0.03439467682756003	0
AC005288.1	0	0.0030238790163492624	0
MED1	5469	-0.1166291660395995	1
CDK12	51755	-0.16797242228660103	1
AC009283.1	0	0.1086760744997104	0
NEUROD2	4761	-0.06298710518385064	0
AC087491.1	0	-0.05198537004433046	0
PPP1R1B	84152	0.07803212954411975	0
STARD3	10948	-0.07519985711149957	0
TCAP	8557	-0.15268011835599982	0
PNMT	5409	-0.07804236698591982	0
PGAP3	93210	-0.10443958622369998	0
ERBB2	2064	0.1933579625248001	1
MIR4728	100616132	-0.11150445193247993	0
MIEN1	84299	-0.1408180955414906	0
GRB7	2886	0.03570640753641996	0
IKZF3	22806	0.01761963352636986	0
GSDMB	55876	0.14100996152959944	1
ORMDL3	94103	-0.02260719004580025	0
AC090844.2	0	-0.003255878471029483	0
LRRC3C	100505591	-0.05619958262844982	0
GSDMA	284110	-0.004686603494580055	0
PSMD3	0	-0.07029772717929994	0
AC090844.3	0	-0.035772446964219995	0
CSF3	1440	-0.11998046314373045	0
MED24	9862	-0.07601577769279899	0
SNORD124	101340251	0.10728707405669002	0
THRA	7067	-0.0006168914629007816	0
NR1D1	9572	0.06616023154809003	0
AC068669.1	0	-0.06713421629275995	0
MSL1	339287	-0.02719427329320112	0
CASC3	22794	-0.030391142609600408	0
RAPGEFL1	51195	0.0038997666223288263	0
MIR6867	102465523	0.020197558398839632	0
WIPF2	147179	0.033585233801399994	0
CDC6	990	-0.1476563716632704	0
RARA	5914	0.23992566347478927	1
RARA-AS1	0	0.08599044336556982	0
AC080112.3	0	0.0	0
AC080112.1	0	-0.020740469658719896	0
GJD3	125111	-0.1068951102093898	0
PPIAP54	0	-0.004935550761789642	0
AC080112.2	0	0.03465179449066014	0
TOP2A	7153	-0.06150433874850059	0
RF00019	0	0.15723862005780997	0
RPL23AP75	0	0.03109359628799968	0
IGFBP4	3487	0.15672658101815884	0
TNS4	84951	-0.03142920978419017	0
CCR7	1236	0.1185529745974101	0
SMARCE1	6605	-0.11710003129118007	0
AC073508.2	0	-0.06234704656576007	0
AC073508.3	0	0.04454467752797964	0
KRT222	0	0.08151569717920015	0
KRT24	192666	0.0016804018281204591	0
KRT223P	0	0.0	0
KRT26	353288	0.0	0
KRT28	162605	0.032100154598750485	0
KRT10	3858	-0.04784504463362005	0
TMEM99	147184	0.07129797587437015	0
AC004231.3	0	0.0623820870181202	0
KRT12	0	-0.01218530985388977	0
AC004231.1	0	0.09810664677255954	0
KRT23	25984	0.0	0
KRTAP4-7	100132476	0.0	0
KRTAP4-12	83755	0.03224345939991036	0
KRTAP4-2	85291	-0.031893728104000374	0
KRT33B	3884	0.0	0
KRT34	3885	0.0	0
KRT31	3881	0.0	0
KRT41P	0	0.0	0
KRT38	8687	0.0	0
KRT13	3860	0.0	0
KRT15	3866	0.0	0
KRT19	3880	-0.0018999865692501672	0
KRT16	0	0.049678702456449564	0
KRT17	3872	-0.03228335652986036	0
KRT42P	284116	0.02755049092397055	0
AC130686.1	0	0.09422275441815042	0
EIF1	10209	-0.10230071777679939	1
HAP1	9001	0.0009737497669703998	0
RN7SL399P	0	0.03125911275216975	0
JUP	3728	0.06782042977870084	0
P3H4	10609	0.11967487422540124	0
FKBP10	60681	0.10762379785749943	1
NT5C3B	115024	-0.0235189713657995	0
KLHL10	317719	0.015213940848569862	0
KLHL11	55175	-0.0463868092987596	0
ACLY	47	-0.09049776985260038	1
AC125257.2	0	-0.04558963723212006	0
TTC25	83538	0.05341323269772058	0
CNP	1267	-0.038746566496298485	0
DNAJC7	7266	-0.04494740859630042	0
NKIRAS2	28511	-0.05900936774139964	0
ZNF385C	201181	0.2223187606030601	1
C17orf113	110806298	0.12828732232031026	0
DHX58	79132	0.02115505778153004	0
KAT2A	2648	0.02021956132050029	0
HSPB9	94086	-0.05070732900369013	0
RAB5C	5878	-0.06533671470713998	0
AC099811.3	0	-0.05875817742116052	0
KCNH4	23415	0.3329395405158202	1
HCRT	3060	0.007394491497569433	0
GHDC	84514	0.13661192970171054	0
STAT5B	6777	0.04234720729349917	0
AC099811.1	0	0.0701323126794593	0
AC099811.5	0	-0.02872712743967032	0
STAT5A	6776	0.045445814184059685	0
STAT3	6774	-0.1581296477369012	1
CAVIN1	284119	-0.09646599015103074	0
ATP6V0A1	535	-0.07522013538559946	0
MIR548AT	100847030	-0.028855392353710485	0
AC107993.1	0	-0.055068079657050184	0
AC067852.3	0	0.02488305701794058	0
MIR5010	100847046	-0.14645473519069085	0
PTP4A2P1	0	-0.04717306943283006	0
NAGLU	4669	0.20508232265706106	1
HSD17B1P1	0	0.041863404984670005	0
HSD17B1	3292	0.056653876860909946	0
AC067852.2	108783654	-0.08226524391016987	0
COASY	80347	-0.013227347097480191	0
MLX	6945	-0.13552072336892884	0
PSMC3IP	29893	-0.15532860755718936	1
RETREG3	162427	-0.050505626148831695	0
TUBG1	7283	-0.08497087783942092	0
HMGB3P27	0	0.05804056954351999	0
TUBG2	27175	0.07355010663520112	0
PLEKHH3	79990	0.10354588672711174	0
CCR10	0	0.06027675193976023	0
AC100793.2	0	0.054171015913659915	0
CNTNAP1	8506	0.12753268335113965	0
AC100793.3	0	0.1534961451877903	0
EZH1	2145	0.013350626838798618	0
MIR6780A	102466195	0.0	0
AC100793.4	0	0.025308657668559498	0
HMGN2P15	0	-0.002934500202959711	0
RAMP2-AS1	100190938	0.052167818241340314	0
RAMP2	10266	0.08604532218028016	0
VPS25	84313	-0.14169091440859027	1
WNK4	65266	-0.038612928255349566	0
COA3	0	-0.07583787392136898	0
CNTD1	124817	-0.12121924365617964	0
BECN1	8678	-0.16490029947326157	1
MIR6781	102465468	0.09028402894343035	0
PSME3	10197	-0.1860392611602002	1
AOC2	314	-0.12621107227534	0
AOC3	8639	-0.08565736430518012	0
AOC4P	90586	-0.12977678357818956	0
LINC00671	0	0.027506974700640008	0
G6PC	2538	0.0	0
AARSD1	80755	0.0547841275041403	0
PTGES3L-AARSD1	100885850	-0.07256870016686978	0
PTGES3L	100885848	0.15739351765720055	0
RUNDC1	146923	-0.025270819547520418	0
RPL27	6155	-0.03849085997469892	0
IFI35	3430	0.07885410722856001	0
VAT1	10493	0.10819715268720032	0
RND2	8153	0.33924649115379957	1
BRCA1	672	-0.007211006753600202	0
RPL21P4	0	-0.018328014939520187	0
NBR2	10230	0.07502394679618973	0
AC135721.1	0	-0.01506239594356007	0
AC060780.1	0	0.1776209037052503	1
AC060780.3	0	0.09028512599070027	0
AC060780.2	0	0.09153449733226982	0
NBR1	4077	-0.004466978438200542	0
TMEM106A	113277	0.12041318000837009	0
CCDC200	100874261	-0.00033568886242996143	0
AC109326.1	0	0.10852731978476982	0
LINC00910	0	0.09770823180577004	0
ARL4D	379	0.25569008616334976	1
DHX8	1659	-0.13162602674020007	1
ETV4	2118	-0.03586003503257995	0
MEOX1	4222	0.07657339117361062	0
LINC02594	0	-0.05724572621784052	0
AC055813.1	0	-0.03934756737167966	0
SOST	50964	-0.00586952930517981	0
DUSP3	1845	0.02579433231469963	0
CFAP97D1	284067	-0.011170776842419627	0
AC003098.1	0	0.01570950563740947	0
MPP3	4356	-0.005822767251128624	0
CD300LG	146894	0.03224345939991036	0
MPP2	4355	0.12094070475643015	1
FAM215A	0	0.0	0
LINC01976	0	-0.05715733478552032	0
PPY	5539	-0.11565819365928931	0
PYY	5697	0.03748910665261018	0
NAGS	162417	0.0919473338990402	0
TMEM101	84336	0.12741971949395925	0
RF00012	0	-0.03078160234607008	0
LSM12	124801	0.13976260627726056	0
G6PC3	92579	-0.014797791701640861	0
HDAC5	10014	0.10270701882839894	0
AC023855.1	105371789	-0.03142920978419017	0
C17orf53	78995	-0.01425239444481985	0
ASB16	92591	-0.17869727832616	0
ASB16-AS1	339201	-0.14533860294608836	1
TMUB2	79089	-0.055252245798008914	0
ATXN7L3	56970	-0.07989164916030056	0
AC004596.1	0	0.032100154598750485	0
UBTF	7343	-0.2151866474505013	1
AC003102.1	0	-0.09543853453078999	0
SHC1P2	0	-0.0068835423644797444	0
SLC4A1	6521	0.05807228768300998	0
AC003043.2	0	0.02668003325905932	0
RUNDC3A-AS1	0	-0.011017836470029962	0
RUNDC3A	10900	-0.016132381551200226	0
SLC25A39	51629	-0.09573150243820017	0
GRN	2896	-0.09671374433590074	0
FAM171A2	284069	-0.043608623241500055	0
RPL7L1P5	0	-0.09765016058939047	0
ITGA2B	3674	0.09914006616726034	0
GPATCH8	23131	-0.018123366743701297	0
RN7SL258P	0	0.16155093100419027	0
AC103703.1	0	0.060223720961069205	0
FZD2	2535	0.10111710066099988	0
LINC01180	0	0.0	0
MEIOC	284071	0.022493434442520055	0
CCDC43	124808	-0.05141722228677992	0
AC091152.2	0	0.09390524235538944	0
AC091152.4	0	0.08070409445322024	0
DBF4B	80174	0.18698220390689002	1
AC091152.1	0	-0.025001108837599872	0
ADAM11	4185	0.10924524257095047	0
AC005180.2	0	-0.015675719136340582	0
AC005180.1	0	-0.17546309516299008	0
GJC1	10052	0.028317879944699698	0
EFTUD2	9343	-0.10988270453069937	0
CCDC103	388389	0.0	0
GFAP	2670	-0.20947644925395004	0
KIF18B	146909	-0.023111499669560942	0
MIR6783	102466734	-0.06962612876449015	0
AC015936.1	0	-0.06076494530673049	0
C1QL1	0	0.06174113312032947	0
DCAKD	79877	-0.13030871172189862	0
NMT1	0	-0.05826170351340032	0
RF00019	0	-0.034434033288450294	0
PLCD3	113026	0.0582121695284199	0
MIR6784	102465470	-0.017356120964460153	0
ACBD4	79777	0.24753835822841985	1
AC142472.1	0	-0.02339940273376051	0
HEXIM1	10614	-0.028153219688920927	0
AC138150.1	0	0.13156044229684039	0
HEXIM2	124790	0.018209441212859723	0
AC138150.2	0	-0.0671292582673706	0
AC008105.3	339192	-0.06346580942445978	0
FMNL1	752	0.034973816755910825	0
AC008105.1	0	0.11064870649819003	0
AC008105.2	0	0.0026136329658204005	0
MAP3K14-AS1	0	0.16877677791045986	0
SPATA32	0	0.014715598164599442	0
MAP3K14	9020	-0.1302728818062402	0
ARHGAP27	201176	-0.18255622215508005	0
AC003070.1	0	-0.061750873236760206	0
PLEKHM1	9842	-0.10568154392263907	0
LRRC37A4P	0	0.06751917776085925	0
RF00017	0	-0.0008704576649201101	0
AC091132.3	0	-0.012343795825249693	0
AC091132.1	0	0.032100154598750485	0
AC091132.4	0	0.08040597372218006	0
AC091132.5	0	0.10282276211715935	0
DND1P1	0	0.16025170111478992	0
AC126544.2	0	0.05603628152443996	0
AC126544.1	0	0.1661985804696	0
MAPK8IP1P2	0	-0.014835630965160718	0
RPS26P8	0	0.013133656072550792	0
LINC02210	147081	0.08783549711329997	0
LINC02210-CRHR1	104909134	-0.03991176386890949	0
AC217774.1	0	-0.04296932942525	0
AC217774.2	0	0.0	0
CRHR1	104909134	0.10945578708748016	0
MAPT-AS1	0	0.08527645505362003	0
SPPL2C	162540	-0.013914719055139635	0
MAPT	4137	-0.0037706177837009136	0
MAPT-IT1	100130148	-0.1065876573100395	0
STH	246744	-0.1728179939947001	0
KANSL1	284058	-0.07791565322519922	0
CR936218.1	0	0.0	0
KANSL1-AS1	644246	0.043246971317060456	0
MAPK8IP1P1	0	-0.1185870996135705	0
AC005829.2	0	-0.007514416412420566	0
AC005829.1	0	-0.08772092694618028	0
ARL17B	51326	0.12438404315784002	0
LRRC37A	9884	0.011420931770380172	0
NSFP1	0	0.03465179449066014	0
LRRC37A2	474170	0.05329714452224987	0
ARL17A	51326	-0.025395758941529678	0
FAM215B	0	0.007593454435919966	0
NSF	4905	-0.07831025772550149	0
RPS7P11	0	-0.07156527042738059	0
WNT3	7473	0.05348133186347148	0
WNT9B	7484	0.08383300794285997	0
LINC01974	0	0.005449889897290561	0
AC005670.1	0	-0.009141402278359578	0
GOSR2	9570	-0.08998645491799984	0
MIR5089	100847067	0.03292561863367993	0
RPRML	388394	0.20402324088134005	0
LRRC37A17P	0	-0.06642532946893986	0
AC068152.1	0	-0.052177149222599084	0
RN7SL270P	0	0.0	0
CDC27	996	-0.08562393221269993	0
AC002558.1	0	-0.09908800082764024	0
AC002558.3	0	-0.012129904105290024	0
AC002558.2	0	0.029993741534750207	0
MYL4	4635	-0.004855152076479463	0
ITGB3	3690	-0.04411040091705942	0
AC068234.3	0	0.13692695313750924	0
AC068234.2	102724508	0.002878509780229521	0
EFCAB13	124989	0.2048924718778098	0
AC040934.1	0	0.05131100984472958	0
MRPL45P2	0	0.10911207507373	0
NPEPPS	9520	-0.04708973380640025	0
AC025682.1	0	0.06492820000247956	0
KPNB1	3837	-0.09534768567120011	1
AC015674.1	0	0.038657652313479396	0
TBKBP1	9755	-0.0752338894890805	0
TBX21	0	-0.04213938878080992	0
AC003665.1	114881	-0.09654244650470112	0
MRPL10	124995	0.06513686983620026	0
LRRC46	90506	-0.044411677469120114	0
SCRN2	90507	0.22389992298719008	1
SP6	80320	0.01248719841112056	0
AC018521.7	0	0.027836996310780293	0
AC018521.5	102724532	-0.15192604645515928	0
SP2	6668	-0.042434313799081025	0
SP2-AS1	0	0.06084538559592012	0
AC018521.6	0	0.029993741534750207	0
PNPO	55163	0.3398382157411808	1
AC018521.2	0	0.0	0
PRR15L	79170	0.038924574902050146	0
CDK5RAP3	80279	0.01837941626510009	0
AC018521.4	0	0.09601053072699006	0
COPZ2	51226	0.26464425292852045	1
MIR152	406943	-0.02668151066572033	0
AC004477.1	116435298	0.1332454948957693	0
NFE2L1	4779	0.08317837914319881	0
AC004477.2	0	0.07061892510725976	0
AC004477.3	0	-0.029085052050790594	0
CBX1	10951	-0.005506915449799976	0
RNU6-1201P	0	0.027506974700640008	0
SNX11	29916	-0.034626459658889885	0
SKAP1	8631	0.034424029311150406	0
SKAP1-AS1	0	0.03224345939991036	0
HOXB1	0	-0.042864255725650224	0
HOXB2	3212	-0.0039487916135092505	0
HOXB-AS1	100874362	-0.20052582096597948	0
HOXB3	3213	0.10364438532634956	0
HOXB-AS3	404266	0.0	0
HOXB4	0	0.03480632148031049	0
HOXB5	3215	0.15750622187101015	0
HOXB6	3216	-0.023006321473650004	0
HOXB7	3217	0.04902984919699005	0
HOXB8	3218	0.1434420194973498	0
HOXB9	3219	-0.006065485924869662	0
MIR196A1	406972	0.02755049092397055	0
LINC02086	0	0.06675194908940973	0
RPL9P28	0	-0.030345192536089804	0
PRAC2	360205	0.0	0
HOXB13	10481	0.027506974700640008	0
TTLL6	284076	0.2570871104341501	1
RN7SL125P	0	0.032100154598750485	0
CALCOCO2	10241	0.040236681433370336	0
SUMO2P17	105371814	0.002772246077130447	0
RF00263	0	-0.03142920978419017	0
ATP5MC1	516	-0.1543329003945395	0
AC091133.5	0	-0.023908805122069943	0
UBE2Z	0	-0.03921042491120019	0
SNF8	11267	-0.11657625782922842	0
AC091133.1	0	-0.07172915071945951	0
GIP	2695	-0.0031532009509200876	0
AC091133.2	0	0.07115401027989066	0
IGF2BP1	10642	0.08212045544249946	0
AC091133.3	0	0.0	0
RNU6-826P	0	-0.002264729697619927	0
AC091133.4	0	-0.005490086294269503	0
B4GALNT2	124872	0.06048382015430054	0
GNGT2	2793	0.07200287553714979	0
ABI3	51225	0.1190504383907598	0
PHOSPHO1	162466	-0.02668151066572033	0
AC004797.1	124871	0.0	0
ZNF652	22834	0.0020933306511015104	0
AC091180.2	0	-0.02336170546805949	0
AC091180.5	0	-0.05068651403698077	0
AC091180.4	0	0.043577500486239984	0
PHB	5245	-0.11508499233599956	0
AC091180.3	0	0.030671819437740666	0
EIF4EP2	0	-0.00355628649653994	0
AC015656.1	0	0.0	0
NGFR	4804	0.022156006371488957	0
AC006487.1	100288866	-0.006927058587810286	0
MIR6165	102465141	-0.006401086175399584	0
AC006487.2	0	0.031023270439080264	0
NXPH3	11248	0.19907688950269975	0
SPOP	8405	-0.06787151828760152	0
SLC35B1	10237	-0.1017333305821797	0
AC015795.1	0	-0.011087737267780007	0
FAM117A	81558	0.09587455546396129	0
KAT7	11143	0.12506874199210039	1
SRP14P3	0	0.053424332409999664	0
AC027801.4	0	0.0	0
FLJ45513	0	-0.02331195123676988	0
AC027801.1	0	-0.03142920978419017	0
AC027801.3	0	0.031023270439080264	0
AC027801.2	0	-0.004090560457799874	0
DLX4	1748	0.013368886986840245	0
DLX3	0	0.059163325156830204	0
