GeneSymbol	Gene ID (Biomart)	log2FC	Significance
TXNDC2	84203	0.21671440925454988	0
AC006238.1	0	-0.08760674531990009	0
VAPA	9218	0.07847958513969999	0
RNA5SP450	0	-0.0572201328934101	0
AP005271.1	0	0.0	0
AP005209.1	0	0.0	0
AP006219.1	0	0.06160241976464054	0
LINC01254	101927350	0.012230086863650236	0
APCDD1	0	-0.06327751622598043	0
NAPG	8774	0.003577865161519256	0
AP001099.1	0	0.06428323495643973	0
PIEZO2	63895	-0.031793522104650584	0
KIAA0895LP1	0	0.028534175774700188	0
AP005229.1	0	-0.034434033288450294	0
AP005229.2	0	0.031634778526449914	0
NPIPB1P	0	0.0036895215315499996	0
AP001120.2	0	-0.034434033288450294	0
AP001120.3	0	-0.030345192536089804	0
GNAL	2774	0.041680933000099785	0
ASNSP6	0	-0.02668151066572033	0
CHMP1B	57132	0.05070497418739883	0
CHMP1B-AS1	0	0.09773034129558944	0
MPPE1	65258	0.022560625437849424	0
AP001269.4	0	-0.13352059919794979	0
AP001269.2	0	0.031214492366379964	0
IMPA2	3613	-0.06634550326803001	0
AP001269.1	0	0.0	0
AP001542.1	0	0.0	0
AP002414.1	0	0.031634778526449914	0
AP002414.4	0	0.16800732754388026	0
AP002414.2	0	0.01945728072257058	0
AP002414.3	0	-0.034434033288450294	0
ANKRD62	342850	4.27348621601098e-05	0
AP005264.2	0	0.02740510138939012	0
AP005264.5	0	-0.06332293788819054	0
CCDC58P3	0	0.00020556874225974298	0
AP005264.3	0	-0.004790703566240673	0
CIDEA	1149	-0.030345192536089804	0
AP005264.7	0	0.016632023230130244	0
TUBB6	84617	-0.1123002496486798	0
AFG3L2	10939	-0.061945508670898874	0
PRELID3A	10650	0.025031841730170257	0
AP001029.1	0	0.04286484641407995	0
AP001029.2	0	-0.15210429145422033	0
SPIRE1	56907	0.004106273739999722	0
AP001029.3	0	0.023016268180519717	0
PSMG2	56984	0.02518631751304845	0
CEP76	79959	-0.0504390606839209	0
AP005482.3	0	-0.010200213726690777	0
AP005482.1	0	-0.03133112046613018	0
PTPN2	5771	-0.06167624236351976	0
EIF4A2P1	0	-0.0006792357376204095	0
SEH1L	81929	0.019784006104899277	0
AP002449.1	0	-0.003229368799050114	0
CEP192	55125	-0.017229014596900072	0
AP001357.2	0	0.0	0
AP001198.1	0	0.0271030245377597	0
LDLRAD4	753	0.06282417769372994	0
C18orf15	147276	0.0	0
AP005131.4	0	0.07013153243870995	0
AP005131.6	0	-0.0680325057267197	0
AP005131.7	0	-0.038360052365190356	0
FAM210A	125228	-0.007706879704299396	0
AP001525.1	0	0.031634778526449914	0
RN7SL362P	0	-0.034434033288450294	0
RNMT	8731	0.0016382169777990896	0
MC5R	4161	0.0014151986937305239	0
AP001086.1	0	-0.10314691343161009	0
AC006557.6	0	0.031434180113310006	0
ZNF519	162655	-0.010397595171079743	0
AC006557.1	0	0.05779302878764003	0
AC006557.3	0	0.031634778526449914	0
ANKRD20A5P	0	0.058817078947139834	0
RHOT1P1	0	-0.10045942727743018	0
AP005212.1	0	4.27348621601098e-05	0
TERF1P2	0	0.0	0
CXADRP3	0	0.0271030245377597	0
SNX19P3	0	0.03204251010196035	0
ANKRD30B	374860	-0.02581221083543017	0
AP005242.4	0	-0.03133112046613018	0
AP005242.2	0	-0.01390283036421991	0
AP005901.3	0	0.031411977557749715	0
ROCK1	6093	-0.02112009169700002	0
AC022795.1	0	0.014425355525359507	0
AC022809.1	0	0.043027704258009614	0
GREB1L	80000	0.01174252167059997	0
ESCO1	114799	0.01580104088903944	0
SNRPD1	6632	-0.020211776782799618	0
ABHD3	171586	0.0011994075127201853	0
AC106037.1	0	-0.09683661457204984	0
AC106037.2	0	-0.01122947719920031	0
MIR320C1	0	0.031434180113310006	0
MIB1	57534	0.009461932674600604	0
RF00019	0	0.02589930068363966	0
RN7SL233P	0	0.030387927398249914	0
RF00045	0	-0.0054702795808401206	0
MIR133A1HG	102723167	0.0	0
AC091043.1	0	0.0	0
GATA6-AS1	100128893	-0.05976043807785025	0
GATA6	2627	0.0071368463851300135	0
CTAGE1	64693	0.014283681008799398	0
RPS4XP18	0	0.031411977557749715	0
AC090912.1	0	0.02298416696432959	0
AC090912.2	0	-0.05551184824047972	0
RBBP8	5932	-0.004840389624130026	0
AC090912.3	0	-0.06332394888398074	0
UBE2CP2	0	-0.09903860125289032	0
RN7SL745P	0	-0.03866212921682077	0
RF00019	0	-0.07496089594100042	0
CABLES1	91768	-0.031002895932910057	0
TMEM241	85019	-0.007368479857179366	0
AC011731.1	0	-0.054421198918349845	0
RIOK3	8780	0.00264006702230013	0
AC026634.1	0	-0.030345192536089804	0
RMC1	29919	-0.0274363179563597	0
NPC1	4864	-0.05798485776420037	0
RF00019	0	0.030387927398249914	0
ANKRD29	147463	-0.05151207726972995	0
LAMA3	3909	-0.13640725645278984	0
RPL23AP77	0	0.0	0
AC010754.1	0	0.02740510138939012	0
TTC39C	125488	-0.020537139966020135	0
TTC39C-AS1	0	-0.01654996468045944	0
AC090772.1	0	-0.02689622808351988	0
RNU5A-6P	0	-0.030419752770630026	0
CABYR	26256	0.034290175732770045	0
AC090772.3	0	-0.0035679517887494683	0
OSBPL1A	114876	-0.022293662317000695	0
RNA5SP452	0	0.04647742272103006	0
RF00017	0	-0.031021352053310025	0
AC023983.1	0	0.0	0
AC023983.2	0	-0.0022352457422103456	0
IMPACT	55364	0.003886362487920181	0
RF00019	0	0.03250096513496992	0
AC007922.2	0	-0.03719145993667006	0
HRH4	59340	0.11792714924145997	0
AC007922.1	0	0.0	0
AC007922.3	0	0.0271030245377597	0
LINC01915	729950	0.021558857135580034	0
AC018697.1	0	0.030387927398249914	0
LINC01894	105372030	-0.05082144434600977	0
WBP2P1	0	0.0271030245377597	0
ZNF521	25925	0.017782215627098807	0
AC105114.2	0	-0.02532640478939996	0
AC105114.1	0	0.07349166026865994	0
AC027229.1	0	-0.030345192536089804	0
SS18	6760	0.05795055242039915	0
PSMA8	143471	0.006308373737049955	0
DHFRP1	0	-0.059561573780110066	0
NPM1P2	0	0.030387927398249914	0
TAF4B	6875	-0.004676209255070063	0
SINHCAFP1	0	0.07450043343658042	0
AC022069.1	0	0.0	0
LINC01543	0	0.030387927398249914	0
KCTD1	284252	0.032159768500799046	0
AC007996.1	0	0.01973728963881971	0
AC090206.1	0	0.07684506654709011	0
MIR8057	0	0.004532981700659633	0
CIAPIN1P	0	0.0020218076798901308	0
AQP4-AS1	0	-0.022290601118950093	0
PCAT18	728606	0.0	0
AC012588.1	0	0.1309270865560297	0
AC018371.2	0	0.02305691864756021	0
AQP4	361	0.06329954528469006	0
CHST9	83539	0.022463858856959895	0
AC090403.1	0	0.031214492366379964	0
CDH2	1000	0.015344421816600118	0
AC110015.1	0	-0.12042264538728009	0
AC006249.1	0	-0.031608962510950356	0
ARIH2P1	0	0.10389632530269033	0
AC105245.1	0	0.0	0
AC117569.1	0	0.0	0
DSC3	1825	0.03171897516744071	0
DSC2	1824	-0.0729832293531798	0
DSCAS	0	-0.13409511152323983	0
DSC1	1823	-0.02668151066572033	0
AC012417.1	0	-0.02965259003583043	0
DSG1	1828	-0.02668151066572033	0
AC021549.1	0	-0.003022055730700579	0
DSG2	1829	-0.08341631081438905	0
DSG2-AS1	0	-0.03142920978419017	0
TTR	7276	-0.06231348087464017	0
B4GALT6	9331	0.030453619224500628	0
AC017100.1	0	-0.06914983620927018	0
LRRC37A7P	0	0.02901592632094996	0
SLC25A52	147407	-0.000349035788330454	0
TRAPPC8	22878	0.036304526673319515	0
AC022960.1	0	0.02901592632094996	0
AC022960.2	0	-0.10731826076521056	0
AC009831.1	0	-0.04609181784951044	0
PGDP1	0	-0.003221370349780095	0
RNF125	54941	-0.09597788792298001	0
AC011825.1	0	0.02740510138939012	0
AC011825.4	0	-0.18564567323539016	0
RNF138	51444	-0.024805440820740543	0
AC011825.2	0	0.018830575530750515	0
GAREM1	64762	-0.056191186532200454	0
RNA5SP453	0	-0.03142920978419017	0
MEP1B	4225	-0.1090855541378497	0
CLUHP6	0	-0.002940091146699686	0
AC015563.1	0	0.0	0
RF00019	0	0.0	0
AC015563.2	0	-0.031893728104000374	0
HNRNPA1P7	0	0.024205198375430115	0
AC025887.2	0	-0.06536551000014956	0
WBP11P1	441818	-0.05232275432758016	0
KLHL14	57565	-0.07859494738809936	0
AC012123.1	0	-0.1292101857182404	0
AC012123.2	0	0.0020786965999901597	0
CCDC178	374864	0.06276951730988944	0
AC091198.1	0	-0.0080627007325198	0
ASXL3	80816	0.038772902132299336	0
NOL4	8715	-0.0037475735390994913	0
AC104985.3	0	0.07045133441426987	0
AC104985.1	0	0.07806802769318999	0
AC104985.2	0	-0.04776357127478015	0
DTNA	1837	-0.0021783207462693355	0
AC068506.1	0	0.0	0
MAPRE2	10982	0.021685786939100282	0
AC015967.1	0	0.1068179652768304	0
ZNF397	84307	-0.0013314084459015163	0
ZSCAN30	100101467	-0.04459306209010094	0
AC011815.3	0	-0.02745456809635982	0
AC011815.2	0	-0.07269323952489071	0
AC011815.1	0	-0.02288911232727031	0
ZNF271P	10778	-0.005948697534199354	0
AC116447.1	0	0.0053431397831396055	0
ZNF24	7572	0.04400196791520017	0
ZNF396	252884	-0.041315227497779716	0
AC007998.4	0	-0.02668151066572033	0
AC007998.3	0	0.07917609006686988	0
INO80C	125476	-0.0630123322713505	0
AC007998.5	0	-0.11236941378066945	0
GALNT1	2589	-0.03552728750850065	0
AC090220.1	0	-0.02668151066572033	0
AC090229.1	0	-0.004222751591099971	0
AC118757.1	0	-0.05292735151552996	0
AC091060.1	0	-0.04812693841479021	0
C18orf21	83608	-0.037745000605999834	0
RPRD1A	55197	0.0030377199308997405	0
SLC39A6	25800	0.026809307734199095	0
ELP2	55250	-0.001928523643199398	0
AC023043.1	0	0.01926554864320007	0
MOCOS	0	0.02070957641292992	0
AC023043.4	0	-0.01210552303248047	0
AC023043.2	0	-0.001329266215139846	0
FHOD3	80206	0.012644060221100872	0
TPGS2	25941	-0.011742548565599975	0
KIAA1328	57536	0.041991925299710076	0
AC015961.1	0	0.11866555371275034	0
CELF4	56853	0.012499915797050676	0
AC015961.2	0	0.00544163405610032	0
AC090386.2	0	-0.0572201328934101	0
AC129908.1	0	-0.05196518059296018	0
AC009899.1	0	-0.007426840548570013	0
RPL12P40	0	0.0	0
AC016205.1	647946	0.08495824305796962	0
AC011139.1	0	-0.02668151066572033	0
RPL7AP66	0	-0.16122783278231	0
LINC01901	0	0.061210176467500155	0
LINC01902	0	0.04281111908645929	0
RPL17P45	0	-0.030345192536089804	0
AC021504.1	641516	0.04883791106562896	0
NPM1P1	0	-0.030419752770630026	0
PIK3C3	5289	0.004727948009298544	0
AC087683.2	0	-0.0702653986433992	0
AC087683.1	0	0.0382249278405995	0
LINC00907	284260	0.16312371663810943	0
RIT2	6014	-0.06294817375141992	0
SYT4	0	0.025280461370469354	0
AC083760.1	0	0.0	0
AC110014.1	0	-0.14699095290216935	0
LINC01478	101927921	-0.030345192536089804	0
AC120049.1	101927943	0.013063576429299673	0
SETBP1	26040	0.0033189394551005336	0
AC021766.1	0	-0.01044144727682994	0
AC105074.1	0	0.18308060207997023	0
SLC14A2	8170	-0.009815661410679688	0
SLC14A2-AS1	0	0.0	0
AC021517.2	0	-0.02668151066572033	0
AC023421.1	0	-0.1590879672884693	0
AC023421.2	0	-0.01706291681383032	0
SLC14A1	6563	0.0	0
SIGLEC15	284266	0.0	0
EPG5	57724	-0.014005491908198664	0
PSTPIP2	9050	-0.06020024848278993	0
RN7SKP26	0	-0.06066819633954079	0
AC012569.1	0	-0.07971226321157943	0
RNY4P37	0	0.017663870360950185	0
ATP5F1A	498	-0.027449295064199575	0
HAUS1	0	-0.0033726529603193	0
C18orf25	147339	0.026344130584551095	0
RNF165	494470	0.007554366963100634	0
AC015959.1	0	-0.0007965894187194067	0
LOXHD1	125336	0.0007235907236697869	0
ST8SIA5	29906	-0.04768340774177027	0
AC090241.2	0	-0.018684107905279745	0
AC090241.3	0	0.07908220292320944	0
PIAS2	9063	0.024491000854450107	0
AC090241.1	0	-0.061774402320279975	0
KATNAL2	83473	0.0073320440968300815	0
AC012254.1	0	-0.11155513917776982	0
AC012254.3	0	-0.1049804914729	0
HDHD2	84064	-0.016859832557118537	0
AC012254.4	0	-0.06632776139246044	0
IER3IP1	51124	0.0036902381378709492	0
SKOR2	652991	0.09232572696430008	0
RNU6-1131P	0	0.0271030245377597	0
MIR4527HG	110175910	-0.011410247760250236	0
TPMTP1	0	0.005888087576980006	0
SMAD2	4087	0.019898931543899323	0
MTCO2P2	0	0.06264867247969974	0
AC120349.2	0	0.06179990495600052	0
ZBTB7C	201501	0.004464479223309503	0
AC105101.1	0	0.006308373737049955	0
POLR3GP2	0	0.0	0
CTIF	9811	0.008077391922599375	0
AC048380.2	0	-0.01732091928603996	0
AC022919.1	0	-0.12071022177928992	0
AC093567.1	0	-0.05665752525553014	0
SMAD7	4092	0.042505789528259896	0
AC114684.1	0	0.11304893584066988	0
DYM	54808	0.016979281643600075	0
MIR4744	100616420	-0.001123697472880103	0
AC100778.1	0	0.0	0
C18orf32	497661	0.05038946298935976	0
AC100778.2	0	-0.03571249458739967	0
AC100778.3	0	0.01495158153845022	0
RPL17	6139	0.007326760619040584	0
SRP72P1	0	-0.018500578012449864	0
LIPG	9388	-0.08091282479305129	0
ACAA2	10449	-0.030659187776040042	0
SNHG22	677769	-0.003088888031249404	0
MYO5B	4645	0.048156009032309655	0
CFAP53	0	-0.010218980406520473	0
AC090246.1	0	0.0035660970662299007	0
MBD1	4152	-0.014562692684000567	0
CXXC1	30827	-0.04612614533749948	0
SKA1	220134	-0.04161532244556021	0
MAPK4	5596	-0.028299185346201128	0
MRO	83876	0.05676763730548018	0
HNRNPA3P16	0	-0.031893728104000374	0
RPL17P46	0	-0.02532640478939996	0
ME2	4200	-0.005121296758899163	0
ELAC1	55520	-0.03259444445527038	0
SMAD4	4089	0.03742794057040122	0
SRSF10P1	0	0.0020786965999901597	0
MEX3C	51320	0.04101379973240071	0
LINC01630	100287225	-0.03078670867577049	0
AC109315.1	0	0.0	0
RSL24D1P9	0	0.02335899549918974	0
RPS8P3	0	-0.029923678664050435	0
AC016383.2	0	-0.11138399778021046	0
AC016383.1	0	0.031946069518749454	0
DCC	1630	-0.00958289168350035	0
AC011155.1	0	-0.06111554395416974	0
LINC01917	101928167	-0.09118964786204042	0
LINC01919	0	0.02901592632094996	0
MBD2	8932	0.06358562363067044	0
SNORA37	677819	0.042744016071229574	0
AC093462.1	0	-0.026696036959379832	0
POLI	11201	0.021896140241100426	0
STARD6	147323	-0.038440109150990054	0
C18orf54	162681	-0.007041321556080504	0
SNRPGP2	0	0.0003023618398003691	0
AC090897.2	0	0.030387927398249914	0
DYNAP	284254	0.02901592632094996	0
RAB27B	5874	0.0749555449375201	0
AC007673.1	0	0.0	0
CCDC68	80323	0.0	0
TCF4	6925	0.050236298451499906	0
RPL21P126	0	0.030387927398249914	0
AC022031.2	0	0.033846092464280275	0
LINC01415	0	-0.09781149536541012	0
AC022031.1	0	0.12096328447004012	0
LINC01416	101927273	-0.004488626714610255	0
AC009271.1	107985164	-0.07224054126098967	0
AC006305.1	642484	-0.02668151066572033	0
LINC01905	102724698	-0.024135963624329904	0
LINC01539	100505474	0.0	0
AC006305.3	0	-0.02668151066572033	0
TXNL1	9352	-0.01200421594709944	0
WDR7	23335	-0.05596014514910941	0
AC012301.1	0	-0.05675561457359013	0
WDR7-OT1	0	-0.030436984997070482	0
LINC-ROR	100885779	-0.03142920978419017	0
BOD1L2	0	0.0007947395957499381	0
ST8SIA3	51046	0.028892370625799302	0
AC090340.1	0	-0.04081557830199056	0
ONECUT2	0	0.05722966448360012	0
FECH	2235	-0.02959671314057033	0
AC100847.1	0	-0.018803964863060685	0
NARS	4677	0.012563607955099698	0
AC027097.1	0	-0.011562957059130241	0
AC027097.2	0	-0.056175881991610055	0
ATP8B1	5205	-0.14354287290032985	0
RSL24D1P11	0	-0.07469599296493978	0
HMGN1P30	0	0.0	0
NEDD4L	23327	0.030150869840600336	0
AC090236.2	0	0.037373933793729996	0
AC090236.1	0	0.007322801079729935	0
ALPK2	115701	-0.03510891777759895	0
AC105105.3	0	-0.10787085680328978	0
AC105105.1	0	0.11385250494635013	0
AC104971.1	101927322	0.011548608075350408	0
MALT1	10892	-0.0108349621150996	0
AC104365.1	0	-0.0618489625548202	0
MRPL37P1	0	0.012807371516469601	0
ZNF532	55205	0.003059427189199937	0
OACYLP	0	-0.10231656094742991	0
SEC11C	90701	0.009483903792620652	0
GRP	2922	0.02411344641414992	0
RAX	30062	0.09439927970996997	0
LMAN1	0	0.019767346869299374	0
AC016229.2	0	-0.014107278982249838	0
CCBE1	147372	0.04032610162412986	0
AC016229.1	0	0.0	0
AC098847.1	0	0.0003875492840306194	0
PMAIP1	5366	-0.048701276762310286	0
SDCCAG3P1	0	0.0	0
SINHCAFP2	0	0.047986660817730176	0
AC090771.2	0	0.0	0
RPS3AP49	0	0.09221702161045009	0
AC090771.1	0	-0.061578143512219796	0
AC091576.1	0	0.031411977557749715	0
MC4R	4160	0.006307613856479932	0
AC010928.1	0	0.031214492366379964	0
AC113137.1	0	0.06156315793402012	0
CDH20	28316	0.034315314830910104	0
RNU6-116P	0	-0.02668151066572033	0
RPL30P14	0	-0.08717536734422016	0
AC090409.2	0	0.02901592632094996	0
AC090409.1	0	0.0	0
AC105094.2	0	-0.03133112046613018	0
LINC01544	0	-0.030419752770630026	0
RNF152	220441	0.14822062781119882	0
PIGN	23556	-0.006235543391451159	0
RPIAP1	0	-0.030419752770630026	0
RELCH	57614	0.00418561012540053	0
AC027514.1	0	-0.01508784025099974	0
AC027514.2	0	0.0	0
TNFRSF11A	8792	0.015014493141510599	0
AC100843.1	0	0.0	0
ZCCHC2	54877	-0.03710078136885109	0
AC064801.1	0	-0.14142777222548997	0
AC064801.2	0	0.05759295366473971	0
PHLPP1	23239	0.015344051569899264	0
BCL2	596	-0.025153732264490358	0
KDSR	2531	0.015648543809920312	0
AC036176.1	0	-0.019720771726380093	0
VPS4B	9525	-0.03977316412727028	0
AC036176.2	0	0.032145325104689704	0
SERPINB5	5268	0.0	0
SERPINB12	89777	0.0	0
SERPINB2	5055	-0.09103103110620037	0
SERPINB10	5273	0.0	0
HMSD	284293	0.007518997482550027	0
AC009802.1	0	0.05097076856993965	0
SERPINB8	5271	0.057148759258800474	0
LINC01916	107985128	-0.03142920978419017	0
CDH7	1005	0.04350522130573076	0
AC023394.2	0	0.0	0
CDH19	28513	0.06890867730928996	0
AC091042.1	0	0.09732472224601008	0
AC110597.1	0	-0.04213285375421005	0
DSEL	92126	0.08672838080513046	0
AC110597.3	0	0.03121946269550957	0
AC114689.3	643542	0.008149877974370057	0
AC068112.1	0	0.0	0
AC022968.1	0	-0.0235407565923893	0
TMX3	54495	0.017824430575501538	0
CCDC102B	79839	0.020084876842809685	0
AC040896.1	0	0.10707612168221026	0
SDHCP1	0	0.0	0
AC096708.3	0	0.01400418041771978	0
AC090337.1	0	0.0352924746856198	0
AC026585.1	0	0.05804568610924932	0
DOK6	220164	0.058188908632258673	0
AC119868.1	0	0.0	0
AC068254.2	0	-0.019174275879960234	0
CD226	10666	0.11293409139517063	0
RTTN	25914	0.012002191422649133	0
SOCS6	9306	0.04072597705824954	0
LINC01909	0	-0.031296606414620065	0
LINC01910	101060542	0.031434180113310006	0
AC091305.1	0	0.05860788100125003	0
LINC01541	100505776	0.04438149389460033	0
AC027458.1	0	-0.030419752770630026	0
CBLN2	147381	0.08457932726186002	0
NETO1	81832	0.0227364232396301	0
MIR548AV	100847083	-0.031893728104000374	0
AC091138.1	100505797	0.04049458198212985	0
AC079062.1	400655	0.14426595025960065	0
AC090125.1	0	0.0	0
FBXO15	201456	0.07572140040227993	0
TIMM21	29090	-0.052364636160801226	0
CYB5A	1528	-0.043875958773019974	0
FAUP1	0	0.07092750846274942	0
DIPK1C	125704	-0.05289149580464958	0
CNDP2	55748	-0.046952721645798334	0
AC009704.2	0	0.1321514010904199	0
CNDP1	84735	-0.037502437937859234	0
LINC00909	0	-0.04264140687948981	0
ZNF407	55628	0.022329402920059138	0
AC015819.2	0	0.0	0
AC015819.1	0	-0.04465067299934056	0
AC015819.3	0	0.0	0
AC015819.4	0	-0.030419752770630026	0
ZADH2	284273	0.04939675297829105	0
TSHZ1	10194	0.09993496345770048	0
AC116003.3	0	-0.0043261852464304695	0
AC116003.1	0	-0.10843271614615002	0
AC103808.6	0	-0.030345192536089804	0
AC103808.2	0	0.0	0
AC103808.3	0	-0.02532640478939996	0
AC103808.5	0	0.02901592632094996	0
ZNF516	9658	0.00807569513500006	0
AC009716.1	0	0.0	0
AC009716.2	0	0.059127671915209845	0
AC018413.1	101927989	-0.04408573949829009	0
C18orf65	0	0.08350994536690948	0
LINC00683	284276	-0.0389511533199105	0
AC034110.1	0	0.031411977557749715	0
LINC01879	400661	-0.02668151066572033	0
ZNF236-DT	100131655	0.09057694520219961	0
AC027575.2	0	-0.12262197857138979	0
ZNF236	7776	0.039612330562420084	0
RPL26P35	0	0.0	0
RF00017	0	0.058839281502700125	0
AC093330.1	0	0.12351077441889036	0
MBP	4155	0.03974747858350991	0
AC093330.2	0	0.006107775323910047	0
GALR1	2587	-0.03338699094120923	0
AC124254.1	0	-0.10310288086447006	0
BDP1P	0	-0.025443032889150174	0
AC123786.1	0	-0.07936156293420993	0
AC012572.1	0	0.02740510138939012	0
LINC01896	0	0.06094506835150071	0
SALL3	0	0.08368476117514057	0
ATP9B	374868	-0.009864117411519047	0
AC099689.1	0	0.0	0
AC125437.1	0	-0.018526062631299745	0
AC125437.2	0	0.027406682598080323	0
AC023090.2	0	0.10899562190328993	0
NFATC1	4772	0.02070604515454022	0
AC018445.3	0	0.07713336409927951	0
AC018445.5	0	-0.006228027734719532	0
AC018445.4	0	0.0311115181219197	0
AC068473.3	0	0.04466209596443971	0
AC068473.1	0	-0.07318975665266958	0
AC068473.5	0	0.07090808282883998	0
CTDP1	9150	0.012489642845059379	0
KCNG2	26251	-0.013706827198679328	0
AC114341.1	0	0.09559580358502995	0
PQLC1	80148	0.024233468625000754	0
HSBP1L1	440498	0.09157593570405975	0
TXNL4A	10907	-0.011576795746799817	0
AC090360.1	0	0.000261628409879755	0
RBFA	79863	-0.04579339222256884	0
RBFADN	0	0.09760106062506946	0
SLC25A6P4	0	0.01521429996437984	0
ADNP2	22850	-0.002849895427999627	0
PARD6G-AS1	100130522	0.0013318341231300934	0
PARD6G	0	-0.01047821607274102	0
AC139100.2	0	-0.004838425435050198	0
AC139100.1	0	0.10724963298210977	0
WASH5P	375690	-0.013831051699090047	0
AC008993.3	0	0.0	0
OR4G1P	0	0.013978973350409873	0
LINC01002	0	-0.0781462976934506	0
AC016588.2	0	-0.12909639022882047	0
PLPP2	8612	0.03236043227626961	0
MIER2	54531	-0.029493236924828636	0
AC016588.1	0	-0.05596087497784019	0
THEG	51298	0.031411977557749715	0
C2CD4C	126567	0.025383462641450194	0
SHC2	25759	0.01420330372059908	0
RNA5SP462	0	0.0	0
ODF3L2	284451	0.04304349791300943	0
MADCAM1	8174	0.10636525181103984	0
AC005775.1	0	0.012293775356630121	0
TPGS1	0	-0.011948316165649508	0
CDC34	997	-0.03762207477529955	0
GZMM	3004	-0.011119615918509851	0
AC009005.1	0	-0.06783634710046993	0
BSG	682	-0.026571892239999784	0
HCN2	0	-0.0726032486861703	0
AC005559.1	0	0.031434180113310006	0
POLRMT	5442	-0.010807918509200931	0
AC004449.1	0	0.05880813533175999	0
FGF22	27006	-0.08667519578406946	0
RNF126	0	0.0321828257836696	0
AC004156.1	0	-0.057731448730599766	0
FSTL3	0	0.047400460219320095	0
PRSS57	400668	-0.030419752770630026	0
PALM	5064	0.0522696055182994	0
MISP	126353	0.10079928684156947	0
AC006273.1	0	-0.0507928896993004	0
LINC01836	107985343	-0.034434033288450294	0
PTBP1	5725	-0.01906068519849846	0
PLPPR3	79948	0.03846055502730117	0
MIR3187	100422854	0.04276731488204977	0
AZU1	566	-0.004236692694820299	0
PRTN3	5657	0.0	0
ELANE	1991	0.0	0
CFD	1675	-0.010720603893330072	0
MED16	10025	-0.007588533215500348	0
RNU6-9	101954271	-0.011304696576829976	0
R3HDM4	91300	0.06894130556771927	0
KISS1R	84634	-0.031162593048370546	0
ARID3A	1820	0.046080478433768945	0
AC005379.1	0	0.0	0
AC005391.1	0	-0.02773968825264017	0
WDR18	57418	-0.04284072765887892	0
AC004528.1	0	-0.06144458936717001	0
GRIN3B	116444	-0.01998428490554005	0
TMEM259	91304	0.040592676049399756	0
AC004528.2	0	-0.07130760693932015	0
RNU6-2	0	-0.019387752202769448	0
CNN2	1265	-0.08049276957957119	0
AC011558.1	0	0.0	0
ABCA7	10347	0.033193284913020094	0
ARHGAP45	23526	0.03945510376019978	0
POLR2E	5434	-0.01793045317920061	0
GPX4	2879	-0.0003000346705999135	0
SBNO2	22904	-0.03268620912870013	0
STK11	6794	0.018039668786100194	0
HMGB2P1	0	0.04454252853994056	0
CBARP	255057	0.024509959385149216	0
AC004221.1	0	0.09115601377354032	0
ATP5F1D	513	0.06416990348914986	0
MIDN	90007	0.05261914703380022	0
CIRBP	1153	-0.042294384412199904	0
CIRBP-AS1	148046	0.02396629337043965	0
C19orf24	0	-0.01494064161849984	0
EFNA2	1943	0.008884873787501135	0
AC005330.1	0	0.031634778526449914	0
PWWP3A	84939	0.013749606641599854	0
AC004623.1	0	-0.039174734194100225	0
AC005329.2	0	0.09017198317752051	0
NDUFS7	374291	0.03239871427302887	0
AC005329.3	0	0.0758723424019907	0
AC005329.1	0	0.13877056803532994	0
GAMT	2593	-0.015333797759019774	0
DAZAP1	26528	0.0026863729178998597	0
RPS15	6209	-0.03541407109199923	0
AC027307.3	0	-0.03918982480186006	0
APC2	10297	0.03395033008259851	0
AC027307.2	0	0.08497620506670955	0
C19orf25	148223	0.026428095863439083	0
PCSK4	54760	-0.03908058267878989	0
REEP6	92840	0.016268328543009858	0
ADAMTSL5	339366	-0.0346760034012199	0
AC027307.1	0	-0.15836831143729935	0
PLK5	126520	-0.19350760339215967	0
MEX3D	399664	0.02301085235739997	0
MBD3	53615	0.02148343095139893	0
AC005943.2	0	0.08890292949376022	0
UQCR11	10975	0.05943254071265969	0
TCF3	6929	-0.0067574486369004205	0
RNU6-1223P	0	-0.05560367371283004	0
AC005256.1	0	-0.03142920978419017	0
ONECUT3	390874	0.022718200534709965	0
ATP8B3	148229	0.010127977695360002	0
REXO1	57455	0.021088408523601387	0
AC012615.2	0	-0.03090656251482038	0
AC012615.6	0	0.059905028295389684	0
AC012615.3	0	0.0	0
KLF16	83855	-0.01013752030122994	0
AC012615.1	0	-0.06261526788427041	0
AC012615.5	0	-0.02668151066572033	0
ABHD17A	81926	0.05746504233327876	0
SCAMP4	113178	0.02663864635922053	0
ADAT3	113179	0.030965167687000417	0
CSNK1G2	1455	-0.03915548926480028	0
CSNK1G2-AS1	255193	0.0	0
BTBD2	55643	0.006406059569499689	0
AC005306.1	0	-0.0006617274913596205	0
AC004678.2	0	-0.20434592824295006	0
AC004678.1	0	-0.03953041996628048	0
MKNK2	2872	0.03117199693629935	0
MOB3A	126308	0.019822875034639864	0
IZUMO4	113177	0.03251437617378006	0
AP3D1	8943	-0.016045096973600792	0
DOT1L	84444	0.09278513485180007	0
AC004490.1	0	0.030173209980450366	0
PLEKHJ1	55111	-0.021925213491099882	0
MIR1227	100302283	0.0	0
SF3A2	0	0.028896347240099374	0
AMH	268	0.028083584353700175	0
JSRP1	126306	-0.011842382863200385	0
OAZ1	4946	-0.004329294129400196	0
PEAK3	0	0.032723766103670116	0
